1.003235602378845215e+01 4.710329606729428065e+01
1.009635591506958008e+01 9.418145334559631010e+01
1.016035604476928711e+01 3.141265349745636826e+01
1.022435593605041504e+01 9.440551280527219546e+01
1.028835606575012207e+01 1.570677080094204747e+01
1.035235595703125000e+01 6.289485142986359278e+01
1.041635608673095703e+01 6.279098668668132888e+01
1.048035597801208496e+01 1.099322008236328969e+02
1.054435610771179199e+01 1.571649690428001378e+01
1.060835599899291992e+01 1.256932562638501167e+02
1.067235612869262695e+01 0.000000000000000000e+00
1.073635601997375488e+01 1.099442872410972853e+02
1.080035614967346191e+01 3.142914095178753797e+01
1.086435604095458984e+01 4.714889790043373097e+01
1.092835617065429688e+01 7.856914833821247157e+01
1.099235606193542480e+01 1.099809080379459232e+02
1.105635619163513184e+01 1.570815245730402232e+01
1.112035608291625977e+01 7.844760290839664663e+01
1.118435621261596680e+01 7.850697262036035795e+01
1.124835610389709473e+01 9.425927921772340312e+01
1.131235623359680176e+01 3.143773708309645087e+01
1.137635612487792969e+01 6.276241506040984319e+01
1.144035625457763672e+01 0.000000000000000000e+00
1.150435614585876465e+01 6.282530699491273651e+01
1.156835627555847168e+01 1.413414010589565919e+02
1.163235616683959961e+01 3.143921964997863228e+01
1.169635629653930664e+01 4.715141745611689572e+01
1.176035618782043457e+01 4.711187668270687823e+01
1.182435631752014160e+01 4.707240217083596434e+01
1.188835620880126953e+01 6.289050039231722877e+01
1.195235633850097656e+01 6.281583557694250430e+01
1.201635622978210449e+01 3.140663544633991222e+01
1.208035635948181152e+01 1.570040845084296599e+01
1.214435625076293945e+01 1.569262282426198141e+01
1.220835638046264648e+01 7.848503724365517087e+01
1.227235627174377441e+01 4.713437865159031759e+01
1.233635640144348145e+01 3.139233949378672150e+01
1.240035629272460938e+01 4.710773392637067047e+01
1.246435642242431641e+01 1.099201170632493358e+02
1.252835631370544434e+01 3.144050465438988340e+01
1.259235644340515137e+01 3.140367659487244012e+01
1.265635633468627930e+01 7.862177847562914224e+01
1.272035646438598633e+01 4.714652679987004547e+01
1.278435635566711426e+01 4.718464147551765109e+01
1.284835648536682129e+01 6.288318409572624290e+01
1.291235637664794922e+01 1.571027476006728740e+01
