1.003235602378845215e+01 6.280439475639237656e+01
1.009635591506958008e+01 6.278763556373087340e+01
1.016035604476928711e+01 6.282530699491273651e+01
1.022435593605041504e+01 3.146850426842406634e+01
1.028835606575012207e+01 1.570677080094204747e+01
1.035235595703125000e+01 6.289485142986359278e+01
1.041635608673095703e+01 1.569774667167033222e+01
1.048035597801208496e+01 0.000000000000000000e+00
1.054435610771179199e+01 3.143299380856002756e+01
1.060835599899291992e+01 3.142331406596252918e+01
1.067235612869262695e+01 4.714015564865001551e+01
1.073635601997375488e+01 4.711898024618454883e+01
1.080035614967346191e+01 0.000000000000000000e+00
1.086435604095458984e+01 3.143259860028915398e+01
1.092835617065429688e+01 6.285531867056997157e+01
1.099235606193542480e+01 4.713467487340539464e+01
1.105635619163513184e+01 1.570815245730402232e+01
1.112035608291625977e+01 0.000000000000000000e+00
1.118435621261596680e+01 4.710418357221621477e+01
1.124835610389709473e+01 3.141975973924113319e+01
1.131235623359680176e+01 0.000000000000000000e+00
1.137635612487792969e+01 7.845301882551230221e+01
1.144035625457763672e+01 0.000000000000000000e+00
1.150435614585876465e+01 6.282530699491273651e+01
1.156835627555847168e+01 3.140920023532368432e+01
1.163235616683959961e+01 4.715882947496794486e+01
1.169635629653930664e+01 6.286855660815586333e+01
1.176035618782043457e+01 7.851979447117813038e+01
1.182435631752014160e+01 0.000000000000000000e+00
1.188835620880126953e+01 9.433575058847584671e+01
1.195235633850097656e+01 6.281583557694250430e+01
1.201635622978210449e+01 4.710995316950987188e+01
1.208035635948181152e+01 1.570040845084296599e+01
1.214435625076293945e+01 3.138524564852396281e+01
1.220835638046264648e+01 6.278802979492413527e+01
1.227235627174377441e+01 4.713437865159031759e+01
1.233635640144348145e+01 0.000000000000000000e+00
1.240035629272460938e+01 3.140515595091378387e+01
1.246435642242431641e+01 1.570287386617847680e+01
1.252835631370544434e+01 1.572025232719494170e+01
1.259235644340515137e+01 0.000000000000000000e+00
1.265635633468627930e+01 3.144871139025165618e+01
1.272035646438598633e+01 3.143101786658003149e+01
1.278435635566711426e+01 3.145642765034510191e+01
1.284835648536682129e+01 3.144159204786312145e+01
1.291235637664794922e+01 6.284109904026914961e+01
1.297635650634765625e+01 1.568858522543232148e+01
1.304035639762878418e+01 1.569543067246110191e+01
1.310435652732849121e+01 4.711735215702182700e+01
1.316835641860961914e+01 7.857013604840034304e+01
1.323235654830932617e+01 4.716046043184968539e+01
1.329635643959045410e+01 4.714311876059153406e+01
1.336035656929016113e+01 1.568814220087161360e+01
1.342435646057128906e+01 4.716372268406995971e+01
1.348835659027099609e+01 3.140446556741669326e+01
1.355235648155212402e+01 3.145207442276955589e+01
1.361635661125183105e+01 4.711631615886012270e+01
1.368035650253295898e+01 1.570899143869441872e+01
1.374435663223266602e+01 4.729219810839212812e+01
1.380835652351379395e+01 4.734190174602779422e+01
1.387235665321350098e+01 3.164546422362380085e+01
1.393635654449462891e+01 7.899042590629609606e+01
1.400035667419433594e+01 6.325389701694908240e+01
1.406435656547546387e+01 1.105796084845179337e+02
1.412835669517517090e+01 7.897295920478462961e+01
1.419235658645629883e+01 4.734608579301225717e+01
1.425635671615600586e+01 7.895026403781355384e+01
1.432035660743713379e+01 4.746834655122194846e+01
1.438435673713684082e+01 1.424397480675287397e+02
1.444835662841796875e+01 1.107493115852261241e+02
1.451235675811767578e+01 4.743172206304994631e+01
1.457635664939880371e+01 1.421131680373779318e+02
1.464035677909851074e+01 1.105838010491206944e+02
1.470435667037963867e+01 6.331938199882302598e+01
1.476835680007934570e+01 9.507268312028381274e+01
1.483235669136047363e+01 1.898938178148056011e+02
1.489635682106018066e+01 1.583525996562975280e+01
1.496035671234130859e+01 2.215154455817233270e+02
1.502435684204101562e+01 1.108201457989723195e+02
1.508835673332214355e+01 1.423145168272918966e+02
1.515235686302185059e+01 1.264138390603982174e+02
1.521635675430297852e+01 1.264897918462971091e+02
1.528035688400268555e+01 1.267073609194344783e+02
1.534435677528381348e+01 7.910414806660669740e+01
1.540835690498352051e+01 1.263627222705219424e+02
1.547235679626464844e+01 1.108166370230089228e+02
1.553635692596435547e+01 9.489675238734092488e+01
1.560035681724548340e+01 4.729025984276666605e+01
1.566435694694519043e+01 7.910064404073399658e+01
1.572835683822631836e+01 3.159217759521675362e+01
1.579235696792602539e+01 1.265526217343116571e+02
1.585635685920715332e+01 1.582298247462480845e+02
1.592035698890686035e+01 1.423442280473472010e+02
1.598435688018798828e+01 7.862449837870263991e+01
1.604835700988769531e+01 4.717262202992476006e+01
1.611235690116882324e+01 7.862647660823306239e+01
1.617635703086853027e+01 3.144238292672471857e+01
1.624035692214965820e+01 9.446823834007849996e+01
1.630435705184936523e+01 1.572218014897973148e+01
1.636835694313049316e+01 0.000000000000000000e+00
1.643235707283020020e+01 3.145336047823454706e+01
1.649635696411132812e+01 3.144515131609355052e+01
1.656035709381103516e+01 9.446050462494248734e+01
1.662435698509216309e+01 1.738212260488970458e+02
1.668835711479187012e+01 6.328051523258719868e+01
1.675235700607299805e+01 7.919636534868683952e+01
1.681635713577270508e+01 1.900580311602079746e+02
1.688035702705383301e+01 1.580108070308605761e+01
1.694435715675354004e+01 6.319913001666468944e+01
1.700835704803466797e+01 1.577694915551052368e+01
1.707235717773437500e+01 1.263160344794209493e+02
1.713635706901550293e+01 6.301355010462696526e+01
1.720035719871520996e+01 7.879151404922458823e+01
1.726435708999633789e+01 7.888499469046267620e+01
1.732835721969604492e+01 6.303440321763568477e+01
1.739235711097717285e+01 4.717158359985903360e+01
